FiscalYear,Superintendent_Name,field_support_center_name,location_name,principal_name,location_category_description,NthYearTeaching,experience_category,Tenure,upForTenure,flag_Extended,prior_HEDI_Rating,MOTPOptionID,observation_completion_pct,NmbrComponentRated,MOTP_Score,MOTP_Rating,growthRanking_current,MOTPComponent_2char,Component_Average,Component_Rating,PrincipalActiveYears,Fake_DBN,Fake_EmpID,Teacher_Name
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,3,3,N,,,E,A,0.5,7,2.47,Developing,582,2d,3,E,4.48,00A681,9935350,"DED, HVB"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,3,3,N,,,E,A,0.5,7,2.47,Developing,582,2a,3,E,4.48,00A681,9935350,"DED, HVB"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,3,3,N,,,E,A,0.5,7,2.47,Developing,582,1e,2,D,4.48,00A681,9935350,"DED, HVB"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,3,3,N,,,E,A,0.5,7,2.47,Developing,582,1a,2.5,D,4.48,00A681,9935350,"DED, HVB"
2018,Supt Z,Center of B,The B971 Elementary,Name of principal,Elementary,2,2,N,,,E,B,0.5,8,1.69,Ineffective,329,2d,1.67,I,0.6,00B971,8648458,"PQX, YDZ"
2018,Supt Z,Center of B,The B971 Elementary,Name of principal,Elementary,2,2,N,,,E,B,0.5,8,1.69,Ineffective,329,3d,1.67,I,0.6,00B971,8648458,"PQX, YDZ"
2018,Supt Z,Center of B,The B971 Elementary,Name of principal,Elementary,2,2,N,,,E,B,0.5,8,1.69,Ineffective,329,3c,2,D,0.6,00B971,8648458,"PQX, YDZ"
2018,Supt Z,Center of B,The B971 Elementary,Name of principal,Elementary,2,2,N,,,E,B,0.5,8,1.69,Ineffective,329,3b,1.33,I,0.6,00B971,8648458,"PQX, YDZ"
2018,Supt Z,Center of B,The B971 Elementary,Name of principal,Elementary,2,2,N,,,E,B,0.5,8,1.69,Ineffective,329,2a,2,D,0.6,00B971,8648458,"PQX, YDZ"
2018,Supt Z,Center of B,The B971 Elementary,Name of principal,Elementary,2,2,N,,,E,B,0.5,8,1.69,Ineffective,329,1e,1.6,I,0.6,00B971,8648458,"PQX, YDZ"
2018,Supt Z,Center of B,The B971 Elementary,Name of principal,Elementary,2,2,N,,,E,B,0.5,8,1.69,Ineffective,329,1a,1.8,D,0.6,00B971,8648458,"PQX, YDZ"
2018,Supt Z,Center of B,The B971 Elementary,Name of principal,Elementary,2,2,N,,,E,B,0.5,8,1.69,Ineffective,329,4e,1,I,0.6,00B971,8648458,"PQX, YDZ"
2019,Supt Z,Center of B,The B971 Elementary,Name of principal,Elementary,2,2,N,,,E,C,0.25,8,2.83,Effective,329,4e,3,E,0.6,00B971,8648458,"PQX, YDZ"
2019,Supt Z,Center of B,The B971 Elementary,Name of principal,Elementary,2,2,N,,,E,C,0.25,8,2.83,Effective,329,3d,2,D,0.6,00B971,8648458,"PQX, YDZ"
2019,Supt Z,Center of B,The B971 Elementary,Name of principal,Elementary,2,2,N,,,E,C,0.25,8,2.83,Effective,329,3c,3,E,0.6,00B971,8648458,"PQX, YDZ"
2019,Supt Z,Center of B,The B971 Elementary,Name of principal,Elementary,2,2,N,,,E,C,0.25,8,2.83,Effective,329,3b,3,E,0.6,00B971,8648458,"PQX, YDZ"
2019,Supt Z,Center of B,The B971 Elementary,Name of principal,Elementary,2,2,N,,,E,C,0.25,8,2.83,Effective,329,2d,3,E,0.6,00B971,8648458,"PQX, YDZ"
2019,Supt Z,Center of B,The B971 Elementary,Name of principal,Elementary,2,2,N,,,E,C,0.25,8,2.83,Effective,329,2a,3,E,0.6,00B971,8648458,"PQX, YDZ"
2019,Supt Z,Center of B,The B971 Elementary,Name of principal,Elementary,2,2,N,,,E,C,0.25,8,2.83,Effective,329,1e,3,E,0.6,00B971,8648458,"PQX, YDZ"
2019,Supt Z,Center of B,The B971 Elementary,Name of principal,Elementary,2,2,N,,,E,C,0.25,8,2.83,Effective,329,1a,3,E,0.6,00B971,8648458,"PQX, YDZ"
2018,Supt Z,Center of B,The B971 Elementary,Name of principal,Elementary,2,2,N,,,H,B,0.6666666667,8,2.15,Developing,329,4e,1.25,I,0.6,00B971,7830655,"KEV, MPM"
2018,Supt Z,Center of B,The B971 Elementary,Name of principal,Elementary,2,2,N,,,H,B,0.6666666667,8,2.15,Developing,329,3d,1.75,D,0.6,00B971,7830655,"KEV, MPM"
2018,Supt Z,Center of B,The B971 Elementary,Name of principal,Elementary,2,2,N,,,H,B,0.6666666667,8,2.15,Developing,329,3c,1.75,D,0.6,00B971,7830655,"KEV, MPM"
2018,Supt Z,Center of B,The B971 Elementary,Name of principal,Elementary,2,2,N,,,H,B,0.6666666667,8,2.15,Developing,329,3b,1.67,I,0.6,00B971,7830655,"KEV, MPM"
2018,Supt Z,Center of B,The B971 Elementary,Name of principal,Elementary,2,2,N,,,H,B,0.6666666667,8,2.15,Developing,329,2d,3,E,0.6,00B971,7830655,"KEV, MPM"
2018,Supt Z,Center of B,The B971 Elementary,Name of principal,Elementary,2,2,N,,,H,B,0.6666666667,8,2.15,Developing,329,2a,3,E,0.6,00B971,7830655,"KEV, MPM"
2018,Supt Z,Center of B,The B971 Elementary,Name of principal,Elementary,2,2,N,,,H,B,0.6666666667,8,2.15,Developing,329,1e,1.75,D,0.6,00B971,7830655,"KEV, MPM"
2018,Supt Z,Center of B,The B971 Elementary,Name of principal,Elementary,2,2,N,,,H,B,0.6666666667,8,2.15,Developing,329,1a,2,D,0.6,00B971,7830655,"KEV, MPM"
2019,Supt Z,Center of B,The B971 Elementary,Name of principal,Elementary,2,2,N,,,H,A,0.25,8,3.17,Effective,329,4e,3,E,0.6,00B971,7830655,"KEV, MPM"
2019,Supt Z,Center of B,The B971 Elementary,Name of principal,Elementary,2,2,N,,,H,A,0.25,8,3.17,Effective,329,3d,3,E,0.6,00B971,7830655,"KEV, MPM"
2019,Supt Z,Center of B,The B971 Elementary,Name of principal,Elementary,2,2,N,,,H,A,0.25,8,3.17,Effective,329,3c,3,E,0.6,00B971,7830655,"KEV, MPM"
2019,Supt Z,Center of B,The B971 Elementary,Name of principal,Elementary,2,2,N,,,H,A,0.25,8,3.17,Effective,329,3b,3,E,0.6,00B971,7830655,"KEV, MPM"
2019,Supt Z,Center of B,The B971 Elementary,Name of principal,Elementary,2,2,N,,,H,A,0.25,8,3.17,Effective,329,2d,4,H,0.6,00B971,7830655,"KEV, MPM"
2019,Supt Z,Center of B,The B971 Elementary,Name of principal,Elementary,2,2,N,,,H,A,0.25,8,3.17,Effective,329,2a,3,E,0.6,00B971,7830655,"KEV, MPM"
2019,Supt Z,Center of B,The B971 Elementary,Name of principal,Elementary,2,2,N,,,H,A,0.25,8,3.17,Effective,329,1e,3,E,0.6,00B971,7830655,"KEV, MPM"
2019,Supt Z,Center of B,The B971 Elementary,Name of principal,Elementary,2,2,N,,,H,A,0.25,8,3.17,Effective,329,1a,3,E,0.6,00B971,7830655,"KEV, MPM"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,2,2,N,,,E,A,0.75,8,3.41,Effective,582,4e,3.33,E,4.48,00A681,9143453,"JZK, PTD"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,2,2,N,,,E,A,0.75,8,3.41,Effective,582,3d,3.5,E,4.48,00A681,9143453,"JZK, PTD"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,2,2,N,,,E,A,0.75,8,3.41,Effective,582,3c,3,E,4.48,00A681,9143453,"JZK, PTD"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,2,2,N,,,E,A,0.75,8,3.41,Effective,582,3b,3,E,4.48,00A681,9143453,"JZK, PTD"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,2,2,N,,,E,A,0.75,8,3.41,Effective,582,2d,3.67,H,4.48,00A681,9143453,"JZK, PTD"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,2,2,N,,,E,A,0.75,8,3.41,Effective,582,2a,4,H,4.48,00A681,9143453,"JZK, PTD"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,2,2,N,,,E,A,0.75,8,3.41,Effective,582,1e,3,E,4.48,00A681,9143453,"JZK, PTD"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,2,2,N,,,E,A,0.75,8,3.41,Effective,582,1a,3.5,E,4.48,00A681,9143453,"JZK, PTD"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,2,2,N,,,E,A,0.5,8,2.5,Developing,582,4e,3,E,4.48,00A681,9143453,"JZK, PTD"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,2,2,N,,,E,A,0.5,8,2.5,Developing,582,3d,3,E,4.48,00A681,9143453,"JZK, PTD"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,2,2,N,,,E,A,0.5,8,2.5,Developing,582,3c,2,D,4.48,00A681,9143453,"JZK, PTD"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,2,2,N,,,E,A,0.5,8,2.5,Developing,582,3b,2,D,4.48,00A681,9143453,"JZK, PTD"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,2,2,N,,,E,A,0.5,8,2.5,Developing,582,2d,3,E,4.48,00A681,9143453,"JZK, PTD"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,2,2,N,,,E,A,0.5,8,2.5,Developing,582,2a,2.5,D,4.48,00A681,9143453,"JZK, PTD"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,2,2,N,,,E,A,0.5,8,2.5,Developing,582,1e,2.5,D,4.48,00A681,9143453,"JZK, PTD"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,2,2,N,,,E,A,0.5,8,2.5,Developing,582,1a,2,D,4.48,00A681,9143453,"JZK, PTD"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,2,2,N,,,E,A,0.75,8,3.54,Highly Effective,582,4e,4,H,4.48,00A681,3338989,"GGV, UMK"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,2,2,N,,,E,A,0.75,8,3.54,Highly Effective,582,3d,3.33,E,4.48,00A681,3338989,"GGV, UMK"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,2,2,N,,,E,A,0.75,8,3.54,Highly Effective,582,3c,3.33,E,4.48,00A681,3338989,"GGV, UMK"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,2,2,N,,,E,A,0.75,8,3.54,Highly Effective,582,3b,3,E,4.48,00A681,3338989,"GGV, UMK"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,2,2,N,,,E,A,0.75,8,3.54,Highly Effective,582,2d,4,H,4.48,00A681,3338989,"GGV, UMK"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,2,2,N,,,E,A,0.75,8,3.54,Highly Effective,582,2a,4,H,4.48,00A681,3338989,"GGV, UMK"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,2,2,N,,,E,A,0.75,8,3.54,Highly Effective,582,1e,3.75,H,4.48,00A681,3338989,"GGV, UMK"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,2,2,N,,,E,A,0.75,8,3.54,Highly Effective,582,1a,3,E,4.48,00A681,3338989,"GGV, UMK"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,2,2,N,,,E,A,0.75,7,3.13,Effective,582,4e,4,H,4.48,00A681,3338989,"GGV, UMK"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,2,2,N,,,E,A,0.75,7,3.13,Effective,582,3d,2.5,D,4.48,00A681,3338989,"GGV, UMK"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,2,2,N,,,E,A,0.75,7,3.13,Effective,582,3c,3,E,4.48,00A681,3338989,"GGV, UMK"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,2,2,N,,,E,A,0.75,7,3.13,Effective,582,3b,,,4.48,00A681,3338989,"GGV, UMK"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,2,2,N,,,E,A,0.75,7,3.13,Effective,582,2d,3,E,4.48,00A681,3338989,"GGV, UMK"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,2,2,N,,,E,A,0.75,7,3.13,Effective,582,2a,4,H,4.48,00A681,3338989,"GGV, UMK"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,2,2,N,,,E,A,0.75,7,3.13,Effective,582,1e,2.5,D,4.48,00A681,3338989,"GGV, UMK"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,2,2,N,,,E,A,0.75,7,3.13,Effective,582,1a,3,E,4.48,00A681,3338989,"GGV, UMK"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,1,1,N,,,,A,0.75,8,3.42,Effective,582,4e,4,H,4.48,00A681,7961009,"MCP, OYL"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,1,1,N,,,,A,0.75,8,3.42,Effective,582,3d,3,E,4.48,00A681,7961009,"MCP, OYL"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,1,1,N,,,,A,0.75,8,3.42,Effective,582,3c,3,E,4.48,00A681,7961009,"MCP, OYL"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,1,1,N,,,,A,0.75,8,3.42,Effective,582,3b,3,E,4.48,00A681,7961009,"MCP, OYL"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,1,1,N,,,,A,0.75,8,3.42,Effective,582,2d,4,H,4.48,00A681,7961009,"MCP, OYL"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,1,1,N,,,,A,0.75,8,3.42,Effective,582,2a,4,H,4.48,00A681,7961009,"MCP, OYL"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,1,1,N,,,,A,0.75,8,3.42,Effective,582,1e,3.25,E,4.48,00A681,7961009,"MCP, OYL"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,1,1,N,,,,A,0.75,8,3.42,Effective,582,1a,3.25,E,4.48,00A681,7961009,"MCP, OYL"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,1,1,N,,,,,,,,,582,,,,4.48,00A681,7961009,"MCP, OYL"
2018,Supt Z,Center of B,The B971 Elementary,Name of principal,Elementary,2,2,N,,,,,,,,,329,,,,0.6,00B971,6415131,"AZO, GFJ"
2019,Supt Z,Center of B,The B971 Elementary,Name of principal,Elementary,2,2,N,,,,B,0.1666666667,7,3,Effective,329,4e,,,0.6,00B971,6415131,"AZO, GFJ"
2019,Supt Z,Center of B,The B971 Elementary,Name of principal,Elementary,2,2,N,,,,B,0.1666666667,7,3,Effective,329,3d,3,E,0.6,00B971,6415131,"AZO, GFJ"
2019,Supt Z,Center of B,The B971 Elementary,Name of principal,Elementary,2,2,N,,,,B,0.1666666667,7,3,Effective,329,3c,3,E,0.6,00B971,6415131,"AZO, GFJ"
2019,Supt Z,Center of B,The B971 Elementary,Name of principal,Elementary,2,2,N,,,,B,0.1666666667,7,3,Effective,329,3b,2,D,0.6,00B971,6415131,"AZO, GFJ"
2019,Supt Z,Center of B,The B971 Elementary,Name of principal,Elementary,2,2,N,,,,B,0.1666666667,7,3,Effective,329,2d,3,E,0.6,00B971,6415131,"AZO, GFJ"
2019,Supt Z,Center of B,The B971 Elementary,Name of principal,Elementary,2,2,N,,,,B,0.1666666667,7,3,Effective,329,2a,4,H,0.6,00B971,6415131,"AZO, GFJ"
2019,Supt Z,Center of B,The B971 Elementary,Name of principal,Elementary,2,2,N,,,,B,0.1666666667,7,3,Effective,329,1e,3,E,0.6,00B971,6415131,"AZO, GFJ"
2019,Supt Z,Center of B,The B971 Elementary,Name of principal,Elementary,2,2,N,,,,B,0.1666666667,7,3,Effective,329,1a,3,E,0.6,00B971,6415131,"AZO, GFJ"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,1,1,N,,,,A,0.75,7,2.75,Effective,582,4e,,,4.48,00A681,1863494,"UEG, USK"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,1,1,N,,,,A,0.75,7,2.75,Effective,582,3d,3,E,4.48,00A681,1863494,"UEG, USK"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,1,1,N,,,,A,0.75,7,2.75,Effective,582,3c,3,E,4.48,00A681,1863494,"UEG, USK"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,1,1,N,,,,A,0.75,7,2.75,Effective,582,3b,2.5,D,4.48,00A681,1863494,"UEG, USK"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,1,1,N,,,,A,0.75,7,2.75,Effective,582,2d,2.67,E,4.48,00A681,1863494,"UEG, USK"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,1,1,N,,,,A,0.75,7,2.75,Effective,582,2a,2.75,E,4.48,00A681,1863494,"UEG, USK"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,1,1,N,,,,A,0.75,7,2.75,Effective,582,1e,3,E,4.48,00A681,1863494,"UEG, USK"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,1,1,N,,,,A,0.75,7,2.75,Effective,582,1a,2,D,4.48,00A681,1863494,"UEG, USK"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,1,1,N,,,,,,,,,582,,,,4.48,00A681,1863494,"UEG, USK"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,1,1,N,,,,A,0.5,7,3.18,Effective,582,1e,3.33,E,4.48,00A681,7133012,"PRS, TQC"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,1,1,N,,,,A,0.5,7,3.18,Effective,582,1a,2.67,E,4.48,00A681,7133012,"PRS, TQC"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,1,1,N,,,,,,,,,582,,,,4.48,00A681,7133012,"PRS, TQC"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,1,1,N,,,,A,0.5,7,3.18,Effective,582,4e,,,4.48,00A681,7133012,"PRS, TQC"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,1,1,N,,,,A,0.5,7,3.18,Effective,582,3d,3,E,4.48,00A681,7133012,"PRS, TQC"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,1,1,N,,,,A,0.5,7,3.18,Effective,582,3c,2,D,4.48,00A681,7133012,"PRS, TQC"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,1,1,N,,,,A,0.5,7,3.18,Effective,582,3b,3,E,4.48,00A681,7133012,"PRS, TQC"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,1,1,N,,,,A,0.5,7,3.18,Effective,582,2d,4,H,4.48,00A681,7133012,"PRS, TQC"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,1,1,N,,,,A,0.5,7,3.18,Effective,582,2a,4,H,4.48,00A681,7133012,"PRS, TQC"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,1,1,N,,,,,,,,,582,,,,4.48,00A681,1121995,"DEB, NSM"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,1,1,N,,,,A,0.25,6,3.19,Effective,582,4e,,,4.48,00A681,1121995,"DEB, NSM"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,1,1,N,,,,A,0.25,6,3.19,Effective,582,3d,3,E,4.48,00A681,1121995,"DEB, NSM"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,1,1,N,,,,A,0.25,6,3.19,Effective,582,3c,3,E,4.48,00A681,1121995,"DEB, NSM"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,1,1,N,,,,A,0.25,6,3.19,Effective,582,3b,3,E,4.48,00A681,1121995,"DEB, NSM"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,1,1,N,,,,A,0.25,6,3.19,Effective,582,2d,3,E,4.48,00A681,1121995,"DEB, NSM"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,1,1,N,,,,A,0.25,6,3.19,Effective,582,2a,4,H,4.48,00A681,1121995,"DEB, NSM"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,1,1,N,,,,A,0.25,6,3.19,Effective,582,1e,3,E,4.48,00A681,1121995,"DEB, NSM"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,1,1,N,,,,A,0.25,6,3.19,Effective,582,1a,,,4.48,00A681,1121995,"DEB, NSM"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,1,1,N,,,,,,,,,582,,,,4.48,00A681,1557585,"YJY, POH"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,1,1,N,,,,A,0.5,7,2.98,Effective,582,4e,,,4.48,00A681,1557585,"YJY, POH"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,1,1,N,,,,A,0.5,7,2.98,Effective,582,3d,3,E,4.48,00A681,1557585,"YJY, POH"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,1,1,N,,,,A,0.5,7,2.98,Effective,582,3c,2.5,D,4.48,00A681,1557585,"YJY, POH"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,1,1,N,,,,A,0.5,7,2.98,Effective,582,3b,2,D,4.48,00A681,1557585,"YJY, POH"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,1,1,N,,,,A,0.5,7,2.98,Effective,582,2d,3.5,E,4.48,00A681,1557585,"YJY, POH"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,1,1,N,,,,A,0.5,7,2.98,Effective,582,2a,4,H,4.48,00A681,1557585,"YJY, POH"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,1,1,N,,,,A,0.5,7,2.98,Effective,582,1e,3,E,4.48,00A681,1557585,"YJY, POH"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,1,1,N,,,,A,0.5,7,2.98,Effective,582,1a,2.67,E,4.48,00A681,1557585,"YJY, POH"
2019,Supt C,Center of B,The B111 High school,Name of principal,High school,1,1,N,,,,A,0,,,,597,,,,8.63,00B111,3465028,"MIH, CVQ"
2018,Supt C,Center of B,The B111 High school,Name of principal,High school,1,1,N,,,,,,,,,597,,,,8.63,00B111,3465028,"MIH, CVQ"
